card_id,name,variant,set,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
sv1-247,Koraidon ex,holofoil,Scarlet & Violet,Special Illustration Rare,Ryota Murayama,Basic|ex,1007,Pokémon,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-247,21.6,20.899999618530273,25.0,164.6999969482422,,,,,,22.7226,9.093600273132324,19.5626,0.0,20.346900939941406,20.8016,22.4385,0.0,0.0,0.0,1.1367,2026-07-28
sv1-249,Arven,holofoil,Scarlet & Violet,Special Illustration Rare,kantaro,Supporter,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-249,5.32,3.990000009536743,5.769999980926514,68.98999786376953,,,,,,9.0936,4.546800136566162,8.1388,0.0,7.365799903869629,8.0706,8.7412,0.0,0.0,0.0,1.1367,2026-07-28
sv1-250,Jacq,holofoil,Scarlet & Violet,Special Illustration Rare,Oswaldo KATO,Supporter,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-250,4.57,3.5,5.0,49.9900016784668,,,,,,5.172,3.398699998855591,5.3311,0.0,3.955699920654297,5.729,5.2516,0.0,0.0,0.0,1.1367,2026-07-28
sv1-252,Penny,holofoil,Scarlet & Violet,Special Illustration Rare,OKACHEKE,Supporter,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-252,5.78,4.989999771118164,6.809999942779541,100.0,,,,,,6.2177,1.6936999559402466,6.627,0.0,8.059200286865234,6.1723,6.4224,0.0,0.0,0.0,1.1367,2026-07-28
sv1-251,Miriam,holofoil,Scarlet & Violet,Special Illustration Rare,Akira Komayama,Supporter,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-251,23.76,21.610000610351562,27.75,1500.0,,,,,,18.676,9.548299789428711,17.6189,0.0,17.732500076293945,17.5734,18.3691,0.0,0.0,0.0,1.1367,2026-07-28
sv1-253,Miraidon ex,holofoil,Scarlet & Violet,Hyper Rare,5ban Graphics,Basic|ex,1008,Pokémon,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-253,8.02,5.0,8.119999885559082,96.94999694824219,,,,,,8.0478,4.319499969482422,6.3542,0.0,6.808800220489502,6.8202,7.6386,0.0,0.0,0.0,1.1367,2026-07-28
sv1-255,Nest Ball,holofoil,Scarlet & Violet,Hyper Rare,Toyste Beach,Item,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-255,3.32,2.5,4.150000095367432,50.41999816894531,,,,,,8.9686,3.398699998855591,8.5707,0.0,9.082200050354004,8.457,8.6503,0.0,0.0,0.0,1.1367,2026-07-28
sv1-256,Rare Candy,holofoil,Scarlet & Violet,Hyper Rare,Studio Bora Inc.,Item,,Trainer,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-256,5.54,3.990000009536743,6.5,54.9900016784668,,,,,,7.1044,0.5455999970436096,7.0475,0.0,7.570400238037109,7.0703,7.1498,0.0,0.0,0.0,1.1367,2026-07-28
sv1-254,Koraidon ex,holofoil,Scarlet & Violet,Hyper Rare,aky CG Works,Basic|ex,1007,Pokémon,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-254,6.6,4.849999904632568,7.400000095367432,53.7599983215332,,,,,,6.5247,3.410099983215332,5.8199,0.0,6.4791998863220215,6.1154,6.2973,0.0,0.0,0.0,1.1367,2026-07-28
sv1-258,Basic Fighting Energy,holofoil,Scarlet & Violet,Hyper Rare,,Basic,,Energy,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-258,7.13,5.119999885559082,7.630000114440918,103.4000015258789,,,,,,5.172,2.046099901199341,4.7741,0.0,4.774099826812744,5.0128,5.2402,0.0,0.0,0.0,1.1367,2026-07-28
sv1-257,Basic Lightning Energy,holofoil,Scarlet & Violet,Hyper Rare,,Basic,,Energy,2023/03/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv1-257,4.12,3.490000009536743,4.599999904632568,96.83999633789062,,,,,,4.1717,2.148400068283081,3.7966,0.0,3.1259000301361084,4.0353,4.0353,0.0,0.0,0.0,1.1367,2026-07-28
svp-1,Sprigatito,holofoil,Scarlet & Violet Black Star Promos,Promo,Yuu Nishida,Basic,906,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-1,10.97,8.0,11.369999885559082,1000.0,,,,,,7.3772,2.273400068283081,6.5815,0.0,4.546800136566162,7.4454,6.9452,0.0,0.0,0.0,1.1367,2026-07-28
svp-2,Fuecoco,holofoil,Scarlet & Violet Black Star Promos,Promo,Ryuta Fuse,Basic,909,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-2,6.06,4.0,6.929999828338623,1000.0,,,,,,4.2399,1.5800000429153442,4.1149,0.0,1.5800000429153442,3.8989,3.9216,0.0,0.0,0.0,1.1367,2026-07-28
svp-6,Pawmot,holofoil,Scarlet & Violet Black Star Promos,Promo,GIDORA,Stage 2,922,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-6,2.17,1.2899999618530273,2.740000009536743,30.600000381469727,,,,,,3.1146,1.7050000429153442,3.9671,0.0,4.478600025177002,2.9895,3.2396,0.0,0.0,0.0,1.1367,2026-07-28
svp-10,Espathra,holofoil,Scarlet & Violet Black Star Promos,Promo,Sanosuke Sakuma,Stage 1,956,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-10,0.43,0.10000000149011612,0.41999998688697815,9999.0,,,,,,1.2845,0.1137000024318695,1.58,0.0,2.26200008392334,1.2504,1.6027,0.0,0.0,0.0,1.1367,2026-07-28
svp-7,Hawlucha,holofoil,Scarlet & Violet Black Star Promos,Promo,Yuya Oka,Basic,701,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-7,2.54,2.0,4.920000076293945,96.94000244140625,,,,,,4.9333,1.8868999481201172,3.8648,0.0,4.319499969482422,3.5579,4.5923,0.0,0.0,0.0,1.1367,2026-07-28
svp-13,Miraidon,holofoil,Scarlet & Violet Black Star Promos,Promo,Akira Komayama,Basic,1008,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-13,6.72,2.369999885559082,8.0,54.27000045776367,,,,,,79.569,98.89289855957031,107.0203,0.0,113.65859985351562,95.0622,119.9901,0.0,0.0,0.0,1.1367,2026-07-28
svp-8,Revavroom,holofoil,Scarlet & Violet Black Star Promos,Promo,DOM,Stage 1,966,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-8,1.55,0.9700000286102295,1.9199999570846558,29.959999084472656,,,,,,3.7966,1.1253000497817993,3.501,0.0,3.9784998893737793,2.7281,3.4101,0.0,0.0,0.0,1.1367,2026-07-28
svp-9,Spidops,holofoil,Scarlet & Violet Black Star Promos,Promo,Anesaki Dynamic,Stage 1,918,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-9,0.39,0.07000000029802322,0.38999998569488525,50.0,,,,,,0.9548,0.2046000063419342,1.0003,0.0,1.1367000341415405,1.0799,1.0799,0.0,0.0,0.0,1.1367,2026-07-28
svp-11,Arcanine,holofoil,Scarlet & Violet Black Star Promos,Promo,Ryuta Fuse,Stage 1,59,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-11,2.0,1.0399999618530273,2.430000066757202,7.0,,,,,,1.1708,0.022700000554323196,1.2163,0.0,1.9437999725341797,1.2504,1.1594,0.0,0.0,0.0,1.1367,2026-07-28
svp-3,Quaxly,holofoil,Scarlet & Violet Black Star Promos,Promo,Narumi Sato,Basic,912,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-3,2.9,1.0,2.9600000381469727,500.0,,,,,,2.3416,0.022700000554323196,2.3757,0.0,3.0690999031066895,2.1711,2.5917,0.0,0.0,0.0,1.1367,2026-07-28
svp-5,Quaquaval,holofoil,Scarlet & Violet Black Star Promos,Promo,kodama,Stage 2,914,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-5,1.4,1.0,1.9299999475479126,25.899999618530273,,,,,,2.7849,1.1367000341415405,2.8759,0.0,2.6484999656677246,2.7053,2.7508,0.0,0.0,0.0,1.1367,2026-07-28
svp-4,Mimikyu ex,holofoil,Scarlet & Violet Black Star Promos,Promo,PLANETA Yamashita,Basic|ex,778,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-4,1.5,0.699999988079071,1.5,250.0,,,,,,1.2049,0.2273000031709671,0.9548,0.0,1.1367000341415405,1.0685,1.3868,0.0,0.0,0.0,1.1367,2026-07-28
svp-14,Koraidon,holofoil,Scarlet & Violet Black Star Promos,Promo,Mina Nakai,Basic,1007,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-14,5.92,4.0,6.559999942779541,100.0,,,,,,8.9572,4.8196001052856445,7.5477,0.0,14.402000427246094,7.8773,8.9799,0.0,0.0,0.0,1.1367,2026-07-28
svp-12,Dondozo,holofoil,Scarlet & Violet Black Star Promos,Promo,Shin Nagasawa,Basic,977,Pokémon,2023/01/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/svp-12,0.3,0.15000000596046448,0.4000000059604645,19.979999542236328,,,,,,0.3751,0.022700000554323196,0.2842,0.0,0.477400004863739,0.3637,0.4092,0.0,0.0,0.0,1.1367,2026-07-28
swshp-SWSH285,Pikachu V,holofoil,SWSH Black Star Promos,Promo,You Iribi,Basic|V,25,Pokémon,2019/11/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swshp-SWSH285,5.2,2.200000047683716,5.5,50.0,,,,,,1.7619,0.3409999907016754,1.705,0.0,1.9323999881744385,1.7278,1.8074,0.0,0.0,0.0,1.1367,2026-07-28
swshp-SWSH286,Pikachu VMAX,holofoil,SWSH Black Star Promos,Promo,AKIRA EGAWA,VMAX,25,Pokémon,2019/11/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swshp-SWSH286,7.59,5.0,8.869999885559082,29.989999771118164,,,,,,1.4095,0.6819999814033508,1.4095,0.0,1.5914000272750854,1.9438,1.4095,0.0,0.0,0.0,1.1367,2026-07-28
sv2-1,Hoppip,normal,Paldea Evolved,Common,Yukiko Baba,Basic,187,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-1,0.18,0.009999999776482582,0.1899999976158142,19.979999542236328,,0.07,,,,0.0455,0.022700000554323196,0.0568,0.125,0.022700000554323196,0.0568,0.0455,0.0568,0.1023,0.125,1.1367,2026-07-28
sv2-2,Skiploom,normal,Paldea Evolved,Uncommon,Yoriyuki Ikegami,Stage 1,188,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-2,0.15,0.009999999776482582,0.15000000596046448,1000.0,,0.19,,,,0.0568,0.022700000554323196,0.0341,0.216,0.0340999998152256,0.0455,0.0568,0.0568,0.1932,0.2501,1.1367,2026-07-28
sv2-4,Pineco,normal,Paldea Evolved,Common,Kouki Saitou,Basic,204,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-4,0.04,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.15,,,,0.0455,0.022700000554323196,0.0455,0.0909,0.045499999076128006,0.0341,0.0455,0.0568,0.0568,0.0909,1.1367,2026-07-28
sv2-3,Jumpluff,holofoil,Paldea Evolved,Rare,Naoyo Kimura,Stage 2,189,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-3,0.24,0.009999999776482582,0.23999999463558197,30.0,,0.25,,,,0.1591,0.022700000554323196,0.1023,0.2046,0.1818999946117401,0.1023,0.1478,0.1591,0.2273,0.2046,1.1367,2026-07-28
sv2-7,Tropius,normal,Paldea Evolved,Common,Taira Akitsu,Basic,357,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-7,0.06,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.13,,,,0.0341,0.022700000554323196,0.0227,0.1023,0.022700000554323196,0.0227,0.0341,0.1023,0.0796,0.1023,1.1367,2026-07-28
sv2-5,Forretress ex,holofoil,Paldea Evolved,Double Rare,5ban Graphics,Stage 1|Tera|ex,205,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-5,0.7,0.4000000059604645,0.9900000095367432,5.0,,,,,,0.8639,0.022700000554323196,0.6934,0.0,0.6819999814033508,0.6366,0.8525,0.0,0.0,0.0,1.1367,2026-07-28
sv2-6,Heracross,normal,Paldea Evolved,Uncommon,GOSSAN,Basic,214,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-6,0.21,0.009999999776482582,0.20000000298023224,20.0,,0.2,,,,0.0455,0.022700000554323196,0.0455,0.1932,0.045499999076128006,0.0455,0.0455,0.2842,0.2614,0.2046,1.1367,2026-07-28
sv2-12,Sprigatito,normal,Paldea Evolved,Common,Megumi Mizutani,Basic,906,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-12,0.21,0.009999999776482582,0.20000000298023224,20.0,,0.28,,,,0.0455,0.022700000554323196,0.0341,0.1478,0.0340999998152256,0.0341,0.0455,0.0455,0.1364,0.1478,1.1367,2026-07-28
sv2-13,Sprigatito,normal,Paldea Evolved,Common,Naoyo Kimura,Basic,906,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-13,0.23,0.03999999910593033,0.23999999463558197,19.979999542236328,,0.34,,,,0.0568,0.022700000554323196,0.0568,0.2046,0.0340999998152256,0.0568,0.0568,0.125,0.1591,0.2046,1.1367,2026-07-28
sv2-14,Floragato,normal,Paldea Evolved,Uncommon,nagimiso,Stage 1,907,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-14,0.17,0.009999999776482582,0.1899999976158142,1000.0,,0.25,,,,0.0455,0.022700000554323196,0.0455,0.1932,0.0340999998152256,0.0341,0.0455,0.0341,0.1819,0.1932,1.1367,2026-07-28
sv2-18,Spidops,normal,Paldea Evolved,Uncommon,Oswaldo KATO,Stage 1,918,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-18,0.04,0.009999999776482582,0.15000000596046448,25.0,,0.17,,,,0.0341,0.022700000554323196,0.0568,0.1705,0.0340999998152256,0.0341,0.0341,0.2728,0.1478,0.1591,1.1367,2026-07-28
sv2-15,Meowscarada ex,holofoil,Paldea Evolved,Double Rare,5ban Graphics,Stage 2|ex,908,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-15,1.01,0.4399999976158142,1.0299999713897705,18.440000534057617,,,,,,0.8753,0.1023000031709671,0.9548,0.0,0.7389000058174133,0.8753,0.9094,0.0,0.0,0.0,1.1367,2026-07-28
sv2-16,Tarountula,normal,Paldea Evolved,Common,Kyoko Umemoto,Basic,917,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-16,0.12,0.009999999776482582,0.15000000596046448,25.0,,0.19,,,,0.0455,0.022700000554323196,0.0341,0.1932,0.022700000554323196,0.0341,0.0455,0.1137,0.125,0.1819,1.1367,2026-07-28
sv2-17,Tarountula,normal,Paldea Evolved,Common,Mina Nakai,Basic,917,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-17,0.09,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.18,,,,0.0455,0.022700000554323196,0.0455,0.1932,0.022700000554323196,0.0455,0.0455,0.0568,0.1023,0.1705,1.1367,2026-07-28
sv2-8,Combee,normal,Paldea Evolved,Common,Yoriyuki Ikegami,Basic,415,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-8,0.15,0.009999999776482582,0.1599999964237213,20.0,,0.17,,,,0.0341,0.022700000554323196,0.0455,0.1023,0.022700000554323196,0.0341,0.0341,0.1478,0.1023,0.1023,1.1367,2026-07-28
sv2-9,Vespiquen,normal,Paldea Evolved,Uncommon,Megumi Higuchi,Stage 1,416,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-9,0.16,0.009999999776482582,0.17000000178813934,300.0,,0.2,,,,0.0455,0.022700000554323196,0.0682,0.216,0.022700000554323196,0.0455,0.0455,0.1364,0.1023,0.2046,1.1367,2026-07-28
sv2-10,Snover,normal,Paldea Evolved,Common,Taira Akitsu,Basic,459,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-10,0.04,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.12,,,,0.0341,0.022700000554323196,0.0227,0.0909,0.022700000554323196,0.0227,0.0227,0.1137,0.0682,0.1023,1.1367,2026-07-28
sv2-11,Abomasnow,holofoil,Paldea Evolved,Rare,Ryuta Fuse,Stage 1,460,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-11,0.04,0.009999999776482582,0.20000000298023224,5.0,,0.17,,,,0.0682,0.022700000554323196,0.0682,0.2273,0.045499999076128006,0.0568,0.0682,0.3978,0.2046,0.216,1.1367,2026-07-28
sv2-20,Nymble,normal,Paldea Evolved,Common,Sekio,Basic,919,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-20,0.06,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.17,,,,0.0341,0.022700000554323196,0.0341,0.2046,0.0340999998152256,0.0341,0.0341,0.1705,0.2387,0.1932,1.1367,2026-07-28
sv2-21,Lokix,holofoil,Paldea Evolved,Rare,Anesaki Dynamic,Stage 1,920,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-21,0.06,0.009999999776482582,0.18000000715255737,20.0,,0.18,,,,0.0909,0.022700000554323196,0.0568,0.1932,0.045499999076128006,0.0796,0.0796,0.1591,0.2614,0.1932,1.1367,2026-07-28
sv2-23,Bramblin,normal,Paldea Evolved,Common,Miki Tanaka,Basic,946,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-23,0.17,0.009999999776482582,0.17000000178813934,20.0,,0.18,,,,0.0341,0.022700000554323196,0.0227,0.1932,0.022700000554323196,0.0341,0.0341,0.2273,0.216,0.1932,1.1367,2026-07-28
sv2-19,Nymble,normal,Paldea Evolved,Common,Shin Nagasawa,Basic,919,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-19,0.13,0.009999999776482582,0.15000000596046448,20.0,,0.2,,,,0.0341,0.022700000554323196,0.0455,0.1364,0.045499999076128006,0.0455,0.0341,0.1364,0.125,0.1364,1.1367,2026-07-28
sv2-24,Brambleghast,normal,Paldea Evolved,Uncommon,KEIICHIRO ITO,Stage 1,947,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-24,0.07,0.009999999776482582,0.15000000596046448,25.0,,0.19,,,,0.0341,0.022700000554323196,0.0568,0.1819,0.07959999889135361,0.0568,0.0455,0.216,0.2046,0.1819,1.1367,2026-07-28
sv2-25,Rellor,normal,Paldea Evolved,Common,Kouki Saitou,Basic,953,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-25,0.05,0.009999999776482582,0.15000000596046448,25.0,,0.19,,,,0.0455,0.022700000554323196,0.0341,0.1819,0.0340999998152256,0.0341,0.0341,0.1478,0.216,0.1932,1.1367,2026-07-28
sv2-26,Rellor,normal,Paldea Evolved,Common,Anesaki Dynamic,Basic,953,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-26,0.09,0.009999999776482582,0.15000000596046448,25.0,,0.21,,,,0.0341,0.022700000554323196,0.0455,0.1364,0.07959999889135361,0.0455,0.0341,0.1364,0.1932,0.1591,1.1367,2026-07-28
sv2-22,Bramblin,normal,Paldea Evolved,Common,Pani Kobayashi,Basic,946,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-22,0.11,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.19,,,,0.0341,0.022700000554323196,0.0341,0.1705,0.0340999998152256,0.0455,0.0341,0.1705,0.1705,0.1705,1.1367,2026-07-28
sv2-27,Wo-Chien ex,holofoil,Paldea Evolved,Double Rare,5ban Graphics,Basic|ex,1001,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-27,0.75,0.5,0.9800000190734863,5.949999809265137,,,,,,0.7843,0.125,0.7957,0.0,0.7843000292778015,0.8525,0.8184,0.0,0.0,0.0,1.1367,2026-07-28
sv2-35,Fuecoco,normal,Paldea Evolved,Common,ryoma uratsuka,Basic,909,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-35,0.14,0.009999999776482582,0.1599999964237213,19.979999542236328,,0.24,,,,0.0455,0.022700000554323196,0.0341,0.1137,0.0340999998152256,0.0341,0.0455,0.1137,0.125,0.125,1.1367,2026-07-28
sv2-36,Crocalor,normal,Paldea Evolved,Uncommon,Hitoshi Ariga,Stage 1,910,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-36,0.06,0.009999999776482582,0.15000000596046448,25.0,,0.19,,,,0.0455,0.022700000554323196,0.0455,0.1478,0.07959999889135361,0.0455,0.0455,0.2273,0.1819,0.1705,1.1367,2026-07-28
sv2-39,Charcadet,normal,Paldea Evolved,Common,KEIICHIRO ITO,Basic,935,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-39,0.15,0.009999999776482582,0.1599999964237213,20.0,,0.26,,,,0.0568,0.022700000554323196,0.0227,0.1478,0.0340999998152256,0.0341,0.0568,0.0455,0.1819,0.1591,1.1367,2026-07-28
sv2-43,Gyarados,holofoil,Paldea Evolved,Rare,Yuya Oka,Stage 1,130,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-43,0.33,0.05000000074505806,0.3499999940395355,19.979999542236328,,0.43,,,,0.2046,0.022700000554323196,0.1364,0.2501,0.1363999992609024,0.125,0.1591,0.3183,0.3524,0.2614,1.1367,2026-07-28
sv2-47,Luvdisc,normal,Paldea Evolved,Common,ryoma uratsuka,Basic,370,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-47,0.11,0.009999999776482582,0.15000000596046448,19.979999542236328,,0.21,,,,0.0455,0.022700000554323196,0.0227,0.1023,0.0568000003695488,0.0341,0.0455,0.1023,0.0909,0.0909,1.1367,2026-07-28
sv2-50,Quaxly,normal,Paldea Evolved,Common,Naoki Saito,Basic,912,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-50,0.11,0.009999999776482582,0.1599999964237213,19.979999542236328,,0.14,,,,0.0568,0.022700000554323196,0.0455,0.1023,0.1023000031709671,0.0455,0.0455,0.0682,0.1137,0.1023,1.1367,2026-07-28
sv2-51,Quaxwell,normal,Paldea Evolved,Uncommon,Souichirou Gunjima,Stage 1,913,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-51,0.09,0.009999999776482582,0.15000000596046448,25.0,,0.18,,,,0.0341,0.022700000554323196,0.0455,0.1591,0.0340999998152256,0.0682,0.0455,0.341,0.1932,0.1705,1.1367,2026-07-28
sv2-29,Fletchinder,normal,Paldea Evolved,Uncommon,kurumitsu,Stage 1,662,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-29,0.03,0.009999999776482582,0.15000000596046448,25.0,,0.22,,,,0.0455,0.022700000554323196,0.0341,0.1705,0.022700000554323196,0.0341,0.0455,0.4433,0.1932,0.1705,1.1367,2026-07-28
sv2-31,Litleo,normal,Paldea Evolved,Common,Yuu Nishida,Basic,667,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-31,0.08,0.009999999776482582,0.15000000596046448,165.0,,0.13,,,,0.0341,0.022700000554323196,0.0341,0.1023,0.022700000554323196,0.0341,0.0341,0.216,0.1023,0.1023,1.1367,2026-07-28
sv2-32,Pyroar,normal,Paldea Evolved,Uncommon,Uta,Stage 1,668,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-32,0.15,0.009999999776482582,0.15000000596046448,20.0,,0.21,,,,0.0455,0.022700000554323196,0.0341,0.1819,0.022700000554323196,0.0455,0.0455,0.3296,0.1478,0.1819,1.1367,2026-07-28
sv2-28,Paldean Tauros,normal,Paldea Evolved,Uncommon,AKIRA EGAWA,Basic,128,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-28,0.17,0.009999999776482582,0.1899999976158142,25.0,,0.26,,,,0.0682,0.022700000554323196,0.0909,0.1705,0.0568000003695488,0.0568,0.0682,0.0455,0.1364,0.1705,1.1367,2026-07-28
sv2-37,Skeledirge ex,holofoil,Paldea Evolved,Double Rare,5ban Graphics,Stage 2|ex,911,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-37,0.8,0.4000000059604645,0.9900000095367432,10.0,,,,,,0.8753,0.022700000554323196,0.9094,0.0,0.7275000214576721,0.7957,0.9207,0.0,0.0,0.0,1.1367,2026-07-28
sv2-40,Chi-Yu ex,holofoil,Paldea Evolved,Double Rare,5ban Graphics,Basic|ex,1004,Pokémon,2023/06/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sv2-40,0.68,0.47999998927116394,0.9599999785423279,9.989999771118164,,,,,,0.7389,0.0908999964594841,0.7389,0.0,0.9320999979972839,0.6138,0.7275,0.0,0.0,0.0,1.1367,2026-07-28
